episode,score,avg_score_100,epsilon,episode_steps,mean_loss,duration_s
518,-190.77683729780014,-90.65450061695938,0.00998645168764533,126,6.4700696927214425,0.3668389320373535
519,-16.844172204762103,-90.40941739542761,0.00998645168764533,139,4.608960784167695,0.4068419933319092
520,-110.57708170176186,-90.75570407303549,0.00998645168764533,1000,6.282904281139373,3.0539052486419678
521,-54.36954625675014,-90.22792499682892,0.00998645168764533,74,8.388845989833007,0.21436810493469238
522,-36.79187867349505,-90.08385452195975,0.00998645168764533,68,4.12303837257273,0.20311307907104492
523,-19.908042995104026,-89.94030757856366,0.00998645168764533,186,7.645184530365851,0.5486588478088379
524,-10.52511562913675,-89.00323318634058,0.00998645168764533,70,7.507235097885132,0.21281886100769043
525,-360.4286875274098,-92.19141455787316,0.00998645168764533,657,7.155040736067785,1.9805288314819336
526,-38.39442394407073,-91.46937115888348,0.00998645168764533,1000,5.241595687806607,3.1094930171966553
527,54.59971675006257,-90.40731410743001,0.00998645168764533,1000,5.508443995118141,3.039607048034668
528,-156.11233379683785,-93.90252977990276,0.00998645168764533,1000,4.458572827100753,2.9849679470062256
529,-250.7612051391628,-95.53244649420432,0.00998645168764533,225,3.9358755869335598,0.6728677749633789
530,-4.483925662208321,-94.76441309837963,0.00998645168764533,66,4.908561475349195,0.2215268611907959
531,173.65118155282113,-92.47647782572612,0.00998645168764533,471,4.30613422950615,2.1377902030944824
532,-34.17490307396639,-88.44351397072022,0.00998645168764533,78,7.692534079918494,0.3843860626220703
533,-264.2169179979978,-89.71184620622478,0.00998645168764533,616,7.25487063767074,2.52010178565979
534,-257.38323090059055,-93.84051710128513,0.00998645168764533,349,4.781437336886168,1.9222462177276611
535,71.1861134232122,-91.01618373647811,0.00998645168764533,975,5.782988090454004,4.41699481010437
536,-296.1418836059819,-93.22999728961598,0.00998645168764533,735,8.284778870206301,2.183596611022949
537,-159.85174728189594,-94.18129986597297,0.00998645168764533,286,6.333653223681283,0.8151490688323975
538,-15.433939808782597,-91.94464180162477,0.00998645168764533,140,7.204952297891889,0.4065730571746826
539,-85.445482962869,-91.9980662288425,0.00998645168764533,1000,9.81162532043457,3.0884690284729004
540,-218.34769752443145,-93.20692593945125,0.00998645168764533,214,7.451393766380916,0.6669628620147705
541,-110.97035308499268,-93.67040194611828,0.00998645168764533,97,5.723749455717421,0.3199939727783203
542,-125.28370890981616,-94.81586903063912,0.00998645168764533,1000,8.546382337868213,2.9513309001922607
543,-32.7041664179741,-94.61588911196935,0.00998645168764533,1000,5.987252027034759,3.0036377906799316
544,-50.725233230060425,-94.6281691213993,0.00998645168764533,1000,6.875285175919533,3.044118881225586
545,-86.82606082286168,-95.25926522489117,0.00998645168764533,90,4.725515719254812,0.26339101791381836
546,-32.67594449610212,-94.7998299401627,0.00998645168764533,1000,7.166313847839833,3.04463791847229
547,-35.617904914739725,-94.50293041194158,0.00998645168764533,93,2.980565713297936,0.29494690895080566
548,-49.89358243410543,-94.61302134555795,0.00998645168764533,1000,5.907085567235947,2.943035840988159
549,40.81222646285693,-94.1713336380886,0.00998645168764533,106,2.883128486714273,0.31595492362976074
550,-75.78217374420156,-90.0267671712171,0.00998645168764533,1000,7.624549620747566,3.0119271278381348
551,-7.905485617191502,-90.08863983599667,0.00998645168764533,104,2.5535428558404627,0.3339378833770752
552,-61.301689202767456,-89.89436009809741,0.00998645168764533,199,4.192828769959397,0.6001541614532471
553,216.83149034871738,-87.28068293573993,0.00998645168764533,338,7.0308178244434165,1.0334970951080322
554,-64.20828121072698,-87.76555690778088,0.00998645168764533,178,6.213979392574075,0.5226750373840332
555,-7.02132681849955,-85.26448875389602,0.00998645168764533,1000,9.719229453384877,3.1676690578460693
556,-0.923931536041517,-84.46920535557373,0.00998645168764533,1000,6.882781251430512,3.015115976333618
557,154.7269235912866,-82.58663956307144,0.00998645168764533,474,6.792188230823364,1.449573040008545
558,-35.307380239022955,-82.37221228173138,0.00998645168764533,1000,7.495772145926952,3.1267459392547607
559,-158.05713148287452,-83.26353721144656,0.00998645168764533,137,10.024597836454419,0.42089295387268066
560,-104.36206317025548,-80.64374088489615,0.00998645168764533,232,6.521015330378352,0.7538900375366211
561,-51.13513737887554,-80.74275748582218,0.00998645168764533,1000,10.005600633740425,3.1028380393981934
562,-254.21918227066408,-83.41210484489471,0.00998645168764533,197,8.217757368450842,0.64988112449646
563,-224.7005303595096,-83.60419862264436,0.00998645168764533,302,8.355055072054958,0.9954140186309814
564,3.5877736524394477,-82.82525776464055,0.00998645168764533,1000,9.545098086297513,3.2623960971832275
565,-194.57195023118533,-84.4925159294382,0.00998645168764533,171,7.916567312346564,0.5652873516082764
566,-23.05033294011203,-83.87162838167315,0.00998645168764533,74,9.398182738471675,0.2285921573638916
567,-44.314117315119134,-84.17042982499663,0.00998645168764533,184,11.654723753747733,0.5762102603912354
568,-279.56610747678553,-85.1990674779834,0.00998645168764533,526,9.89585636391839,1.6256439685821533
569,-10.326316935672068,-82.99194811997152,0.00998645168764533,332,8.323709615562336,1.0470271110534668
570,7.082707752615917,-80.7979877831324,0.00998645168764533,90,9.678804226716359,0.30130505561828613
571,-24.753448696420293,-80.83116520226542,0.00998645168764533,67,8.59803383208033,0.2146139144897461
572,239.40772744883674,-76.90379045195296,0.00998645168764533,202,15.337284053906355,0.8461728096008301
573,-70.80237067469807,-77.11864536600136,0.00998645168764533,130,8.28412029330547,0.46573400497436523
574,-30.35309605913073,-76.88559649304854,0.00998645168764533,1000,9.893149276018143,3.06115984916687
575,-34.52262818447376,-75.34387157479337,0.00998645168764533,1000,8.786788314223289,3.240722179412842
576,-35.856675304169244,-75.0923588007341,0.00998645168764533,74,5.908395101895204,0.23313117027282715
577,-21.772118627242477,-74.86105386679775,0.00998645168764533,315,6.847819108054751,1.0648648738861084
578,-38.51997095777945,-74.65886554661361,0.00998645168764533,1000,7.401758051216603,3.147010087966919
579,-35.664780586027774,-74.58767174113784,0.00998645168764533,355,6.535406224660471,1.3992609977722168
580,17.498591691909553,-73.4777024027796,0.00998645168764533,107,5.47779072500835,0.36591100692749023
581,-12.870292761271015,-73.33258631883498,0.00998645168764533,1000,7.2461427471637725,3.200162887573242
582,30.735612446495423,-72.44056218846698,0.00998645168764533,87,5.575058425980052,0.253079891204834
583,-202.50983424146358,-74.1470035412979,0.00998645168764533,187,7.152752042135453,0.5706639289855957
584,201.972609851575,-71.03819286287691,0.00998645168764533,372,5.746618643242826,1.1386282444000244
585,-5.238209980459325,-70.98723246011211,0.00998645168764533,1000,6.367951828539372,2.9766430854797363
586,-18.905588648455236,-70.47557840035203,0.00998645168764533,1000,6.08350540047884,3.6707818508148193
587,-19.04290836918649,-70.32051471407527,0.00998645168764533,206,7.168854449848527,0.6350610256195068
588,-7.2049335756487665,-69.80530656817253,0.00998645168764533,112,2.5718071620379175,0.4238300323486328
589,3.567864588660754,-65.671054770216,0.00998645168764533,111,10.131659321956807,0.460590124130249
590,-42.43952346029887,-65.70386189857066,0.00998645168764533,448,8.904575691159282,1.4619131088256836
591,-3.5956773645385516,-62.866014481231495,0.00998645168764533,1000,6.80453876554966,3.0019898414611816
592,275.76755707916766,-59.56950695839572,0.00998645168764533,381,6.507480788105742,1.1713500022888184
593,-34.43680281405318,-57.77218439562996,0.00998645168764533,1000,5.132446928501129,3.2427048683166504
594,126.77564602291807,-55.97261335321329,0.00998645168764533,1000,5.45083376249671,3.019930124282837
595,-83.07840776092925,-55.29465551049404,0.00998645168764533,139,3.717997647446694,0.44013118743896484
596,-35.34607919967965,-51.563300290810105,0.00998645168764533,232,5.968881080248233,0.7089638710021973
597,-44.989955061885006,-50.340661438072715,0.00998645168764533,1000,6.668424478471279,3.051685094833374
598,-39.764668748535065,-50.51468526826021,0.00998645168764533,1000,6.324609367728233,3.0175468921661377
599,-48.05899779981011,-50.69060235664676,0.00998645168764533,66,7.198478302269271,0.1975538730621338
600,-44.30491129471433,-49.312366492182754,0.00998645168764533,211,5.7425973916788235,0.6283400058746338
601,-72.44134736588714,-47.9893437123265,0.00998645168764533,161,5.827120374448551,0.5171029567718506
602,-80.13734107329455,-48.3433553475318,0.00998645168764533,674,6.119291056157573,2.0600531101226807
603,135.49713864468632,-46.255465133935246,0.00998645168764533,1000,7.335890187054873,2.9964191913604736
604,-28.982684429885495,-46.32813202841431,0.00998645168764533,480,7.394317489303648,1.4550142288208008
605,-48.9140896496887,-46.730243825396784,0.00998645168764533,1000,8.52390405499935,3.005513906478882
606,-22.246505861070645,-46.653075651985716,0.00998645168764533,277,9.21299592359832,0.823087215423584
607,9.738933004781789,-46.4710599953365,0.00998645168764533,1000,6.368798796415329,3.035522222518921
608,-199.6717392108397,-51.31708169077815,0.00998645168764533,367,7.773854689799473,1.087203025817871
609,-6.740246838825511,-50.797980778901156,0.00998645168764533,1000,7.22084132373333,3.017199993133545
610,-60.12886748921535,-50.961597066766466,0.00998645168764533,113,5.24184295798825,0.337064266204834
611,-44.54975406894585,-51.33751897964103,0.00998645168764533,1000,5.926693794578314,2.997028112411499
612,-17.949803992907558,-48.246670166495434,0.00998645168764533,1000,5.96648083370924,3.0060181617736816
613,-13.683021743785432,-47.55058419226482,0.00998645168764533,79,5.897887111087389,0.23776888847351074
614,-246.99847443790634,-48.56662493355508,0.00998645168764533,399,4.4723295336379145,1.2122387886047363
615,-35.69847488560271,-48.31175138629558,0.00998645168764533,1000,4.235545574307442,2.9941160678863525
616,-29.901585634316184,-48.59272998972701,0.00998645168764533,1000,2.896444895029068,2.997184991836548
617,-4.419136038229919,-47.854742848034,0.00998645168764533,1000,2.3356911445260047,3.0115549564361572
618,-570.557919646292,-51.652553671518916,0.00998645168764533,73,3.0350459560956042,0.21796321868896484
619,-23.570844672288338,-51.71982039619418,0.00998645168764533,1000,4.249132847040892,2.998584032058716
620,-106.35540308832309,-51.677603610059805,0.00998645168764533,130,2.135686096090537,0.4011881351470947
621,-29.987581167449527,-51.43378395916679,0.00998645168764533,1000,4.271500047713518,2.9844911098480225
622,-55.72423778457931,-51.62310755027763,0.00998645168764533,1000,3.2199840726852416,2.9934449195861816
623,-3.607624849412616,-51.46010336882072,0.00998645168764533,77,2.089529928448912,0.22986507415771484
624,-67.00665198655273,-52.02491873239488,0.00998645168764533,196,5.12372215593956,0.5847949981689453
625,-29.35198868828189,-48.71415174400361,0.00998645168764533,1000,3.106671563953161,3.040621757507324
626,30.169938467044346,-48.02850811989245,0.00998645168764533,193,2.5202967848802476,0.5908010005950928
627,63.276303576003926,-47.94174225163305,0.00998645168764533,100,3.7613504838943483,0.31373119354248047
628,-4.612082167182409,-46.426739735336476,0.00998645168764533,1000,3.2437532259225845,3.4916152954101562
629,-29.372855738945674,-44.212856241334315,0.00998645168764533,1000,4.042635087758303,3.2354729175567627
630,-56.20721672238433,-44.73008915193606,0.00998645168764533,1000,2.43734751611948,3.0564017295837402
631,-45.44212881949516,-46.921022255659224,0.00998645168764533,114,4.2526688212365436,0.34687376022338867
632,-22.49260288633977,-46.80419925378297,0.00998645168764533,1000,3.8186185514330866,3.0362491607666016
633,-22.9025414834884,-44.391055488637875,0.00998645168764533,1000,3.5889189795553684,3.2288410663604736
634,-69.2836800427888,-42.51005998005986,0.00998645168764533,86,6.984733885110811,0.2555370330810547
635,173.35361104002976,-41.48838500389167,0.00998645168764533,233,3.2410024503014117,0.7544901371002197
636,-54.445365603059805,-39.071419823862456,0.00998645168764533,75,3.316993687947591,0.2887251377105713
637,-43.8162101132304,-37.9110644521758,0.00998645168764533,177,3.335236407437567,1.2766680717468262
638,7.86153332457252,-37.67810972084225,0.00998645168764533,238,3.434363300685121,1.8284239768981934
639,-172.80189983204053,-38.55167388953396,0.00998645168764533,282,7.068070843604439,1.0556390285491943
640,235.21911120781127,-34.01600580221154,0.00998645168764533,233,6.513096329224468,1.3185651302337646
641,-23.342755719059987,-33.139729828552206,0.00998645168764533,1000,7.074667838841677,6.531326055526733
642,-239.76845259241622,-34.28457726537821,0.00998645168764533,287,11.836619441517554,0.9863681793212891
643,237.20173557919745,-31.585518245406497,0.00998645168764533,571,9.395398651029517,2.0004870891571045
644,-24.25651553108572,-31.32083106841675,0.00998645168764533,1000,7.359621407657862,3.287276029586792
645,31.484928757813275,-30.13772117261,0.00998645168764533,1000,7.994062256187201,5.739643812179565
646,-17.72598437398368,-29.988221571388816,0.00998645168764533,1000,8.029007079094649,4.066866874694824
647,36.90174377444718,-29.263025084496945,0.00998645168764533,1000,7.375358409166336,4.472811937332153
648,-185.27841917438013,-30.616873451899693,0.00998645168764533,309,11.384101369137904,1.5074708461761475
649,-89.9158793844011,-31.92415451037227,0.00998645168764533,281,8.074683831467746,1.4268810749053955
650,-17.164563934041013,-31.33797841227067,0.00998645168764533,1000,11.214179565697908,4.05993390083313
651,-46.75113832976176,-31.726434939396373,0.00998645168764533,242,10.07529917211572,0.9498302936553955
652,-32.203673938383055,-31.43545478675253,0.00998645168764533,1000,8.153484513431788,5.310135126113892
653,13.06853492043659,-33.47308434103533,0.00998645168764533,127,15.448970807349587,0.7336409091949463
654,-27.407083133045795,-33.10507236025853,0.00998645168764533,1000,7.0491558067500595,3.3427960872650146
655,-9.095599190121034,-33.12581508397474,0.00998645168764533,1000,4.7123690148592,3.878117084503174
656,-127.78930069579502,-34.39446877557228,0.00998645168764533,210,3.7487066419351667,0.92010498046875
657,1.8382000353400536,-35.923356011131744,0.00998645168764533,1000,3.064279239743948,4.678481817245483
658,217.63399397971864,-33.39394226894433,0.00998645168764533,229,2.002080166183705,0.6958379745483398
659,-42.66730467466672,-32.240044000862255,0.00998645168764533,1000,3.061330937474966,3.0820629596710205
660,188.35535561230017,-29.312869813036695,0.00998645168764533,337,3.2830896867488897,1.0094971656799316
661,13.836177347611269,-28.663156665771826,0.00998645168764533,1000,4.65830619058013,2.9763269424438477
662,-9.807520191784828,-26.219040044983032,0.00998645168764533,1000,3.0761440885066986,3.0017249584198
663,-47.65247781905914,-24.448559519578524,0.00998645168764533,1000,3.1297570048868657,2.978393077850342
664,-223.1802872941663,-26.716240129044582,0.00998645168764533,183,4.379122006762874,0.5355172157287598
665,5.530261123214323,-24.715218015500586,0.00998645168764533,1000,4.084587893456221,2.9781858921051025
666,185.00095048051463,-22.634705181294315,0.00998645168764533,333,2.6134809315562606,0.9854578971862793
667,260.3247378985003,-19.588316629158122,0.00998645168764533,607,3.9206981524407767,1.8302991390228271
668,13.79521816009905,-16.654703372789278,0.00998645168764533,1000,6.062854278028011,3.0111799240112305
669,-60.182203048392175,-17.153262233916475,0.00998645168764533,1000,6.254476878643036,3.001232862472534
670,-48.08476616612405,-17.70493697310388,0.00998645168764533,1000,5.322869538724422,2.994696855545044
671,-32.25629792811479,-17.779965465420823,0.00998645168764533,116,7.857806462666084,0.339447021484375
672,-19.235728443389185,-20.366400024343083,0.00998645168764533,1000,6.279564667940139,2.944387197494507
673,196.35073383084656,-17.694868979287637,0.00998645168764533,533,4.715043336376688,1.5861539840698242
674,147.2076027702172,-15.919261990994157,0.00998645168764533,1000,6.478521162331104,3.0087778568267822
675,-15.207317004987997,-15.7261088791993,0.00998645168764533,1000,6.286999626755715,4.168478965759277
676,206.45321239130283,-13.303010002244578,0.00998645168764533,231,7.806339420926519,1.401257038116455
677,-6.827714602334691,-13.1535659619955,0.00998645168764533,1000,7.737201724886894,3.232818841934204
678,-170.3646223211781,-14.472012475629485,0.00998645168764533,110,5.152005114880475,0.31441497802734375
679,-46.30126368727387,-14.578377306641949,0.00998645168764533,1000,7.6092925603091714,3.021355152130127
680,-69.49377727400844,-15.448300996301127,0.00998645168764533,185,7.291132942244813,0.6188969612121582
681,3.5835271478314468,-15.2837627972101,0.00998645168764533,155,6.454852503730405,0.5000388622283936
682,-18.172905630363918,-15.772847977978694,0.00998645168764533,1000,6.62828598934412,2.9730000495910645
683,205.0962978165628,-11.696786657398428,0.00998645168764533,270,7.4650785361175185,0.8116848468780518
684,17.560590877624243,-13.54090684713794,0.00998645168764533,1000,6.032673442751169,3.052589178085327
685,221.19890712996053,-11.27653567603374,0.00998645168764533,309,6.251253830962196,0.9260013103485107
686,-0.7654705975433584,-11.095134495524622,0.00998645168764533,1000,6.537822547614574,3.056746006011963
687,13.671522224102025,-10.767990189591734,0.00998645168764533,1000,7.379684708148241,3.0349271297454834
688,140.91815699754002,-9.286759283859846,0.00998645168764533,932,8.12592781427848,2.8202762603759766
689,-6.91626597547941,-9.39160058950125,0.00998645168764533,1000,7.43097937336564,3.1038570404052734
690,238.79414750598144,-6.579263879838447,0.00998645168764533,490,7.5736861050737145,1.5307960510253906
691,18.734481471128785,-6.355962291481774,0.00998645168764533,1000,6.856076869428158,3.0706090927124023
692,-8.48580398069133,-9.198495902080365,0.00998645168764533,187,8.499785007958744,0.5621309280395508
693,202.61625786304307,-6.8279652953094,0.00998645168764533,372,6.882788457697438,1.1719920635223389
694,22.26590495816835,-7.8730627059569,0.00998645168764533,174,5.747197406387877,0.6399879455566406
695,1.383791913945302,-7.028440709208155,0.00998645168764533,154,13.141635969474718,0.6942520141601562
696,219.93482245009147,-4.475631692710442,0.00998645168764533,352,6.533159481276843,1.728745937347412
697,254.4119718190901,-1.4816124239006914,0.00998645168764533,287,12.462075278941763,1.258817195892334
698,224.32189239125532,1.1592531874972127,0.00998645168764533,462,9.550268216566606,2.0335848331451416
699,-77.63425016099119,0.8635006638854005,0.00998645168764533,159,16.011934627901834,0.709954023361206
700,-19.399376731893387,1.112556009513613,0.00998645168764533,1000,11.885484406501055,4.537921905517578
701,-251.27072260046037,-0.6757377428321221,0.00998645168764533,124,14.720998468418275,0.4204998016357422
702,-50.694863424916655,-0.38131296634834194,0.00998645168764533,1000,15.680421736329794,3.0465269088745117
703,-103.5543742508579,-2.7718280953037855,0.00998645168764533,89,17.588671006513447,0.3099393844604492
704,222.5705136086383,-0.2562961149185475,0.00998645168764533,384,14.159384101629257,1.462212085723877
705,-25.91738906063061,-0.026329109027968655,0.00998645168764533,62,16.050111848500467,0.21881794929504395
706,22.962100843665937,0.4257569580193979,0.00998645168764533,108,15.800744947459963,0.366854190826416
707,203.39333784987986,2.3623010064703784,0.00998645168764533,721,13.500765382251528,3.6432907581329346
708,-25.655077758113478,4.102467620997641,0.00998645168764533,75,13.160773888429006,0.35622096061706543
709,226.6355827546603,6.436225916932497,0.00998645168764533,277,16.040373110599035,1.7169363498687744
710,252.46909980935632,9.562205589918216,0.00998645168764533,328,17.143258558359086,1.5989508628845215
711,234.24544603284272,12.350157590936101,0.00998645168764533,424,17.719825711452735,1.902555227279663
712,241.78000957478065,14.947455726612986,0.00998645168764533,422,17.423877476798413,1.5797226428985596
713,263.65365613928554,17.720822505443692,0.00998645168764533,375,18.75072994740804,1.4540069103240967
714,-68.18811901525888,19.508926059670166,0.00998645168764533,99,16.957638877810854,0.46950197219848633
715,21.22184370344162,20.078129245560614,0.00998645168764533,203,21.890818142244967,0.8946189880371094
716,152.52074040183007,21.902352505922078,0.00998645168764533,709,21.012681679766,4.15672492980957
717,273.0884284967886,24.677428151272267,0.00998645168764533,346,27.122961019677234,0.9968528747558594
718,249.50454633673343,32.87805281110251,0.00998645168764533,177,22.2146812906373,0.4962139129638672
719,250.61808386915746,35.61994209651697,0.00998645168764533,333,23.008880329024684,0.9643990993499756
720,225.35919272135055,38.93708805461371,0.00998645168764533,513,22.112510129257483,1.628655195236206
721,230.25895139828907,41.5395533802711,0.00998645168764533,364,21.01516417487637,4.046566963195801
722,-80.06531988292247,41.29614255928767,0.00998645168764533,141,19.930090915226767,0.64239501953125
723,245.64908589354962,43.78870966671729,0.00998645168764533,333,26.785903255860728,1.4789748191833496
724,2.105521148240598,44.479831398065215,0.00998645168764533,136,23.635697667213048,0.45032715797424316
725,207.99022337029515,46.85325351865099,0.00998645168764533,364,21.955174004802338,1.315985918045044
726,-20.607907315013236,46.34547506083041,0.00998645168764533,146,18.96907058888919,0.47641491889953613
727,-36.99720470568195,45.34273997801356,0.00998645168764533,87,17.91389575155302,0.3052029609680176
728,259.05152144154573,47.979376014100836,0.00998645168764533,360,24.52636941389905,1.185331106185913
729,283.15649602460815,51.10466953173637,0.00998645168764533,242,23.914333163214124,0.8498051166534424
730,-83.1898947358909,50.8348427516013,0.00998645168764533,95,37.40498308758987,0.30997800827026367
731,-182.0696640472086,49.468567399324165,0.00998645168764533,146,31.205197112201013,0.4382650852203369
732,-150.44173253994487,48.18907610278813,0.00998645168764533,91,23.742634283317315,0.2681601047515869
733,-104.7132068033546,47.370969449589474,0.00998645168764533,93,23.144583866160403,0.30588793754577637
734,8.182214595716843,48.145628395974526,0.00998645168764533,180,20.96425151195791,0.7259280681610107
735,-6.003393133494384,46.35205835423928,0.00998645168764533,165,18.470851397514345,0.6665518283843994
736,244.92943714850742,49.34580638175495,0.00998645168764533,370,29.50836367623226,1.472661018371582
737,248.0677598720539,52.264646081607786,0.00998645168764533,318,27.380804642004037,1.151961088180542
738,-9.168985169817859,52.09434089666389,0.00998645168764533,139,22.099783877674625,0.49692225456237793
739,237.77206832590306,56.20008057824333,0.00998645168764533,455,25.043800038688786,1.489077091217041
740,-183.63760801307174,52.011513386034494,0.00998645168764533,150,22.95943133910497,0.5040521621704102
741,261.61547103894804,54.861095653614576,0.00998645168764533,252,33.352158316307595,0.8758528232574463
742,247.9918484402032,59.73869866394076,0.00998645168764533,353,29.7168581556666,1.3745970726013184
743,254.1828196807929,59.90850950495671,0.00998645168764533,390,25.747028155815908,1.5737390518188477
744,-70.51482398207983,59.445926420446774,0.00998645168764533,110,26.262539460442284,0.5008189678192139
745,234.08420458151267,61.47191917868376,0.00998645168764533,255,26.34167249880585,0.9736418724060059
746,245.79999559133987,64.107178978337,0.00998645168764533,330,26.945699618079445,1.0261969566345215
747,36.91314866585077,64.10729302725103,0.00998645168764533,159,27.167082689468216,0.524101972579956
748,248.32949916019427,68.44337221059679,0.00998645168764533,287,20.14217020929483,0.8465449810028076
749,-70.54133252379609,68.63711767920285,0.00998645168764533,102,23.59003164137111,0.2995638847351074
750,241.1385516420075,71.22014883496333,0.00998645168764533,323,26.44048456953775,0.9454278945922852
751,4.2396127769847,71.73005634603079,0.00998645168764533,136,30.18161399311879,0.47220897674560547
752,247.29528940539998,74.52504597946862,0.00998645168764533,293,29.16255117927395,0.9390511512756348
753,228.38736460728296,76.67823427633708,0.00998645168764533,370,28.974107972995654,1.1447207927703857
754,264.08078779067114,79.59311298557424,0.00998645168764533,346,25.505280872989943,1.0266528129577637
755,244.68503389811673,82.13091931645664,0.00998645168764533,245,24.44261466678308,0.7193598747253418
756,61.65039428002726,84.02531626621484,0.00998645168764533,106,23.87452831020895,0.31374311447143555
757,7.828010410998985,84.08521436997144,0.00998645168764533,223,29.15951115668087,0.6574509143829346
758,255.96969996566443,84.4685714298309,0.00998645168764533,192,28.377830997419853,0.5698859691619873
759,285.98962641630726,87.75514074074063,0.00998645168764533,428,29.714931318275283,1.3864002227783203
760,290.28089731417447,88.77439615775938,0.00998645168764533,318,26.128719282225244,0.9641098976135254
761,-193.0215856541849,86.70581852774143,0.00998645168764533,130,26.161422356275413,0.39307093620300293
762,255.1701305530613,89.35559503518988,0.00998645168764533,261,25.81589095437207,0.8142271041870117
763,254.95579960555668,92.38167780943604,0.00998645168764533,207,34.39885922992863,0.6137869358062744
764,241.24967068019816,97.02597738917967,0.00998645168764533,228,28.230533886896936,0.6699941158294678
765,23.767732506140476,97.20835210300895,0.00998645168764533,167,21.698956606630794,0.49460482597351074
766,246.94641328101514,97.82780673101396,0.00998645168764533,323,34.07200474635735,0.9663441181182861
767,1.414235643137559,95.23870170846034,0.00998645168764533,244,23.45070342328705,0.7275819778442383
768,4.368424277214757,95.1444337696315,0.00998645168764533,209,26.492907124272943,0.6245801448822021
769,-32.909535322423935,95.41716044689117,0.00998645168764533,167,32.1379335454838,0.49558305740356445
770,247.56249513458422,98.37363305989825,0.00998645168764533,300,30.82004606525103,0.8944828510284424
771,249.90106675317435,101.19520670671112,0.00998645168764533,309,32.12330904361885,0.92022705078125
772,-7.6152344334633,101.3114116468104,0.00998645168764533,251,31.981733393146698,0.745856761932373
773,37.6018774663452,99.72392308316536,0.00998645168764533,317,29.80778220399321,0.9430770874023438
774,237.30021537735232,100.62484920923673,0.00998645168764533,319,35.316646460081714,0.9837241172790527
775,-3.427927735074789,100.74264310193584,0.00998645168764533,210,33.23299948487963,0.6208178997039795
776,4.995681204608914,98.72806779006892,0.00998645168764533,145,22.00434366916788,0.43025779724121094
777,261.71339755226296,101.41347891161492,0.00998645168764533,278,22.501706707391808,0.8197739124298096
778,-318.7595891070407,99.92952924375628,0.00998645168764533,84,33.01541135353701,0.249558687210083
779,223.74859046847564,102.63002778531377,0.00998645168764533,175,22.370623462540763,0.521636962890625
780,289.0019612356982,106.21498517041084,0.00998645168764533,281,32.38202788545568,0.8381357192993164
781,284.434402454472,109.02349392347723,0.00998645168764533,620,36.339354549684835,1.834934949874878
782,-104.12638259672032,108.1639591538137,0.00998645168764533,132,32.64504152807322,0.3889927864074707
783,-11.425145678878636,105.99874471885929,0.00998645168764533,157,27.815498245369856,0.466447114944458
784,8.51748642870939,105.9083136743701,0.00998645168764533,181,29.273673538345,0.5349559783935547
785,274.9615000241945,106.44593960331245,0.00998645168764533,313,32.533048599101484,0.9316749572753906
786,235.7679360948493,108.81127367023637,0.00998645168764533,344,30.75179914991523,1.0212481021881104
787,31.035352148953393,108.9849119694849,0.00998645168764533,133,26.66448230223548,0.39281582832336426
788,245.24413630160117,110.0281717625255,0.00998645168764533,343,27.103639768094432,1.0163602828979492
789,23.8153080461975,110.3354875027423,0.00998645168764533,127,22.268558937733566,0.37439799308776855
790,255.9079264878671,110.50662529256115,0.00998645168764533,206,26.16253200462721,0.6100180149078369
791,-444.04310380660206,105.87884943978382,0.00998645168764533,86,36.541793591754384,0.2542269229888916
792,274.6741161696516,108.71044864128727,0.00998645168764533,280,27.735708943435124,0.8280289173126221
793,-234.45925920152175,104.33969347064162,0.00998645168764533,88,21.326089676130902,0.2605578899383545
794,238.42628589946895,106.50129728005464,0.00998645168764533,339,34.16762617116129,1.0000288486480713
795,240.91996428278307,108.89665900374301,0.00998645168764533,265,27.197225458666964,0.7862999439239502
796,234.83150465559328,109.04562582579801,0.00998645168764533,302,31.12085078212599,0.8920948505401611
797,255.44430077914978,109.05594911539862,0.00998645168764533,299,28.272067032131464,0.8871719837188721
798,230.67702551886518,109.11950044667472,0.00998645168764533,389,26.855579696768046,1.156831979751587
799,297.63194939677044,112.87216244225233,0.00998645168764533,916,26.09958323641115,2.729167938232422
800,286.4956111218285,115.93111232078957,0.00998645168764533,237,24.191359876831875,0.70670485496521
801,259.05873725945855,121.03440691938873,0.00998645168764533,434,23.74360893206662,1.3801651000976562
802,212.7311841569592,123.6686673952075,0.00998645168764533,581,19.52144388149199,1.913895845413208
803,207.93380950533296,126.7835492327694,0.00998645168764533,347,20.8656132322567,1.0499680042266846
804,242.6396719896298,126.98424081657932,0.00998645168764533,355,21.44751723375119,1.1859450340270996
805,235.23295764190095,129.59574428360463,0.00998645168764533,232,19.87666449593059,1.154015064239502
806,-26.769237551125016,129.09843089965673,0.00998645168764533,171,30.018328514712596,0.7733848094940186
807,249.68907220591373,129.56138824321707,0.00998645168764533,373,17.67672504456689,1.4653780460357666
808,278.7017164697471,132.60495618549567,0.00998645168764533,231,17.007864707218104,0.7295751571655273
809,239.88924106935573,132.7374927686426,0.00998645168764533,827,21.51135774297322,2.5997400283813477
810,235.53484262617616,132.5681501968108,0.00998645168764533,273,20.5509588436766,0.8005869388580322
811,273.2026556271885,132.95772229275426,0.00998645168764533,257,20.596453473029896,0.7576148509979248
812,279.74750015685356,133.337397198575,0.00998645168764533,187,15.287735561954785,0.5679519176483154
